status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
22930503694_10155476618983695,"Touring the Cypress Apartment site in East Village with Affirmed Housing. To solve the affordable housing crisis we must stop digging, and start building.",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155476618983695/?type=3,2017-07-01 15:56:29,40,1,2,40,0,0,0,0,0
22930503694_10155476101898695,,,video,https://www.facebook.com/johnchiangforgovernor2018/videos/10155476101898695/,2017-07-01 13:17:45,166,16,21,155,9,0,2,0,0
22930503694_10155471805233695,"To solve the affordable housing shortfall, we have to stop digging — and start building affordable homes for California’s families.",How to address California’s housing affordability crisis: John Chiang,link,https://johnchiang.com/in-the-news/affordable-housing/,2017-06-30 16:27:00,174,10,33,160,11,1,0,0,0
22930503694_10155471792623695,It's a #HappySocialMediaDay when your supporters get really creative. What would you create with #JoinJohn?,Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155471792623695/?type=3,2017-06-30 13:55:00,150,7,6,142,5,0,1,0,0
22930503694_10155471700178695,"As part of a year-long campaign road trip, California gubernatorial candidate John Chiang will make a four-day road trip through California July 1st -July 4th. He will begin his trip in San Diego County, and continue onto several stops that will include Bakersfield and Fresno on Sunday, July 2nd, 2017. Along the way, Chiang will receive a key endorsement and conclude his trip in Alameda County on July 4th participating in the annual Alameda County Fourth of July Parade.","Gubernatorial Candidate, John Chiang Kicks off Four-Day Campaign Road Trip Across State",link,https://johnchiang.com/the-latest/press-releases/kick-off-four-day-campaign-roadtripsd/,2017-06-30 12:18:04,291,11,47,275,16,0,0,0,0
22930503694_10155467905943695,"Discussing veterans with my good friend Bob Handy, a US Navy Veteran. Veterans served us with honor, and California’s next Governor must serve them in kind.",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155467905943695/?type=3,2017-06-29 17:05:00,63,0,11,60,3,0,0,0,0
22930503694_10155467890443695,While I usually refrain from monkey business it was inspiring speaking to Cari Hart about the Monkey Business Cafe. Their mission to support at-risk youth is vital to the Fullerton community.,Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155467890443695/?type=3,2017-06-29 14:21:25,79,1,6,74,4,0,1,0,0
22930503694_10155467182998695,"From the Bay to LA, I’m traveling the state to see what issues matter most to Californians.",John Chiang for Governor 2018,video,https://www.facebook.com/johnchiangforgovernor2018/videos/10155436270948695/,2017-06-29 11:00:51,121,4,0,115,6,0,0,0,0
22930503694_10155465294093695,"ICYMI: Greetings from LA! Some highlights from my trip to LA where we announced the endorsement of Councilmember Jose Huizar at Mariachi Plaza, and we met with David Kipen of Libros Schmibros: Lending Library. We ended the day with burritos over a discussion of immigration policies at Al & Bea's Mexican Food. It was a great day in #BoyleHeights!",John Chiang for Governor 2018,video,https://www.facebook.com/johnchiangforgovernor2018/videos/10155464157343695/,2017-06-28 22:32:52,44,0,0,43,0,0,0,0,0
22930503694_10155465152503695,"I’m more about solutions, not selfies, but here’s a fun photo of me taking a selfie on the road.",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155465152503695/?type=3,2017-06-28 21:24:37,52,0,2,48,4,0,0,0,0
22930503694_10155464736783695,"A tuition-free education is one of the most common dreams people tell me they have for California. These students are fighting for working class families, getting their education all while building their futures. What is your dream for California?",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155464736783695/?type=3,2017-06-28 18:49:23,80,8,2,71,8,0,1,0,0
22930503694_10155464157343695,Greetings from LA!,Greetings From LA!,video,https://www.facebook.com/johnchiangforgovernor2018/videos/10155464157343695/,2017-06-28 15:10:23,79,2,7,74,4,0,0,0,0
22930503694_10155460969893695,Young leaders exemplify the heart of California. It was great talking to these young leaders about my campaign for governor. Let's take a different road for California. Where would you like to see us next?,Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155460969893695/?type=3,2017-06-27 22:22:46,107,8,5,104,3,0,0,0,0
22930503694_10155460355358695,Would it be inappropriate to scream for ice cream? It’s my favorite dessert.  #TuesdayThoughts #Dadjokes,Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155460355358695/?type=3,2017-06-27 18:55:06,124,5,2,115,5,0,3,0,0
22930503694_10155459343233695,"I may not be a show horse, but I am a workhorse.",Treasurer John Chiang emphasizes resume in governor's race,link,http://www.latimes.com/politics/essential/la-pol-ca-essential-politics-updates-treasurer-john-chiang-emphasizes-resume-1496353943-htmlstory.html,2017-06-27 13:03:26,258,12,52,239,14,1,1,0,0
22930503694_10155457194808695,I would absolutely love to join you in your community to discuss my campaign for Governor. Let's take a different road for California. Where would you like to see us next?,John Chiang for Governor 2018,video,https://www.facebook.com/johnchiangforgovernor2018/videos/10155448927633695/,2017-06-26 22:04:49,67,8,0,60,7,0,0,0,0
22930503694_10155457140068695,"Check out this video from Closing the Women's Wealth Gap that explains why closing the gap is good for families, communities and the economy. 

I'm proud that it highlights Secure Choice, the most ambitious push to expand retirement security since the passage of Social Security in the 1930s.
#womenswealthgap",The Women's Wealth Gap - YouTube,video,https://www.youtube.com/watch?v=T9oYXC49X_g&t=116s,2017-06-26 21:39:43,31,0,4,30,0,0,0,0,1
22930503694_10155456432753695,"“We know a recession hits California harder than the nation as a whole. Chiang, I think, can lay out the credential that, ‘I’m the one that can best manage this,’ ” - Larry Gerston, Political Science Professor at San Jose State University

Read this Los Angeles Times article about my trip across the state.",John Chiang hits the road to raise his profile in California governor's race,link,http://www.latimes.com/politics/la-pol-ca-chiang-statewide-tour-20170623-story.html,2017-06-26 17:13:09,3372,154,396,3163,144,37,10,3,7
22930503694_10155455624938695,"ICYMI: ""The biggest reason I'm supporting John is that he's a really good person, sometimes in politics, we should just elect a really good person, someone who is competent, someone who has the right heart and values."" - Supervisor Das Williams",John Chiang for Governor 2018,video,https://www.facebook.com/johnchiangforgovernor2018/videos/10155449162548695/,2017-06-26 12:13:43,67,4,0,63,3,0,0,0,0
22930503694_10155453779773695,The repeal of the Affordable Care Act would put 9 percent of jobs in the state recovered since the recession “in harm’s way.”,Chiang Visits Fullerton College Discusses Healthcare and Education,link,https://johnchiang.com/in-the-news/fullerton-oc-register/,2017-06-25 21:21:02,79,1,18,73,1,2,0,2,1
22930503694_10155453759418695,"Santa Barbara City College Trustee Jonathan Abboud asked Chiang, if he is elected governor would he make higher education free and accessible.

""He said 'yes', I really believe that he supports it and he wants to find a way for us to get there,"" said Abboud.","Gubernatorial Candidate Visits Santa Barbara, Sup. Williams Endorses",link,https://johnchiang.com/in-the-news/das-williams-keyt/,2017-06-25 21:10:28,75,3,20,73,2,0,0,0,0
22930503694_10155450287763695,"Celebrating peace, love, unity and respect at today's Santa Barbara Summer Solstice Celebration.   #JoinJohn",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155450287763695/?type=3,2017-06-24 20:43:16,198,8,13,184,10,1,0,0,0
22930503694_10155449878988695,"Talking to Linda Krop, chief counsel at the Environmental Defense Center, about how I voted against off-shore oil drilling along our coast in California.",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155449878988695/?type=3,2017-06-24 18:06:25,81,1,5,79,2,0,0,0,0
22930503694_10155449221438695,"""The biggest reason I'm supporting John is that he's a really good person, sometimes in politics we should just elect a really good person, someone who is competent, someone who has the right heart and values. "" - Supervisor Das Williams",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155449221438695/?type=3,2017-06-24 13:37:40,177,13,20,162,14,1,0,0,0
22930503694_10155449162548695,"Santa Barbara County Supervisor, Das Williams, endorses John Chiang for Governor!",,video,https://www.facebook.com/johnchiangforgovernor2018/videos/10155449162548695/,2017-06-24 13:17:15,200,7,27,188,11,0,0,0,0
22930503694_10155448927633695,Talking to Santa Barbara  County leaders about my campaign prior to the Summer Solstice Festival.,,video,https://www.facebook.com/johnchiangforgovernor2018/videos/10155448927633695/,2017-06-24 11:46:57,111,9,19,97,11,0,0,0,0
22930503694_10155448860088695,"Up the coast, and into Santa Barbara,  where we’ll discuss the arts, the environment, and go to this year’s summer solstice festival.",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155448860088695/?type=3,2017-06-24 11:14:40,59,2,4,59,0,0,0,0,0
22930503694_10155448659028695,"“We know a recession hits California harder than the nation as a whole. Chiang, I think, can lay out the credential that, ‘I’m the one that can best manage this,’ ”  - Larry Gerston, Political Science Professor at San Jose State University","John Chiang Hits the Road, Raises Profile",link,https://johnchiang.com/in-the-news/hits-the-road-raises-profile/,2017-06-24 10:16:33,165,0,24,163,0,1,0,0,0
22930503694_10155447022408695,"Orange County Young Democrats, thanks for having me! It's great talking to you about the issues that matter most!",,video,https://www.facebook.com/johnchiangforgovernor2018/videos/10155447022408695/,2017-06-23 19:50:41,144,4,18,136,8,0,0,0,0
22930503694_10155446703363695,"We should do more ice cream interviews... Thank you, Los Angeles Times, for joining me on the road in Orange County.",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155446703363695/?type=3,2017-06-23 18:03:37,122,3,4,116,4,1,1,0,0
22930503694_10155446513853695,On my way to meet with the hard working men and women of the Orange County Labor Federation to discuss the issues affecting California’s workforce.,Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155446513853695/?type=3,2017-06-23 16:31:18,69,2,3,66,3,0,0,0,0
22930503694_10155446369078695,I’m here at The Monkey Business Cafe talking to a local small business owner about how government should be more responsive to the needs of small business owners.,Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155446369078695/?type=3,2017-06-23 15:33:50,99,5,8,92,6,0,0,0,0
22930503694_10155445980018695,California’s next governor must be willing to fight for students. We’re here at Fullerton College talking about how to make education affordable for all.,,video,https://www.facebook.com/johnchiangforgovernor2018/videos/10155445980018695/,2017-06-23 13:02:53,218,11,18,203,14,0,0,0,0
22930503694_10155445829033695,"We're taking our camper on the road to Orange County.  We'll discuss education, job creation and most importantly hear from our neighbors.",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155445829033695/?type=3,2017-06-23 12:13:42,137,6,5,127,9,0,0,0,0
22930503694_10155443079978695,,California State Treasurer's Office,photo,https://www.facebook.com/CaliforniaSTO/photos/a.358336007669833.1073741828.356962197807214/743639109139519/?type=3,2017-06-22 17:44:36,94,11,0,86,6,1,1,0,0
22930503694_10155442324553695,"“I am so honored to have the support of CAPE and the thousands of public service professionals throughout Los Angeles County. I’ve spent my career working with many of their members. I appreciate the recognition and will continue to support smart and responsible funding for programs and infrastructure that these members implement everyday, help making L.A. County so special.”",CAPE Endorses John Chiang for Governor,link,https://johnchiang.com/the-latest/press-releases/cape-endorses/,2017-06-22 13:28:39,167,4,20,159,7,1,0,0,0
22930503694_10155440201143695,"Thank you to everyone who has joined me here on Facebook. Your support and desire to stay updated on my campaign, it means so much.
 
Please take the time to let us know why you support John Chiang for Governor 2018.",,status,,2017-06-21 21:39:12,225,40,8,214,11,0,0,0,0
22930503694_10155440036833695,We’re getting ready to hit the road again! Join me in Orange County on Friday and Santa Barbara on Saturday! Sign up for updates. Where should we go next?,"Get Updates - John Chiang for Governor, 2018",link,https://johnchiang.com/get-involved/get-updates/,2017-06-21 20:14:50,36,2,4,35,0,1,0,0,0
22930503694_10155439585643695,"I’m proud to stand with Sen. Elizabeth Warren in calling for the removal of Wells Fargo board members who presided over the bank when it opened millions of fraudulent consumer accounts.
 
Sen. Warren is the latest notable figure to call for their removal. I sent an open letter to Wells Fargo shareholders in April.",Elizabeth Warren calls on Fed to remove Wells Fargo board members over accounts scandal,link,http://www.latimes.com/business/la-fi-wells-fargo-elizabeth-warren-20170619-story.html,2017-06-21 17:30:05,101,1,4,98,2,0,0,0,0
22930503694_10155439169048695,"When taking on Wall Street on behalf of California, we need a governor with the financial acumen and courage to call them out.","California Suspends Ties With Wells Fargo - John Chiang for Governor, 2018",link,https://johnchiang.com/the-latest/new-york-times-california-suspends-ties-wells-fargo/,2017-06-21 15:20:53,524,15,72,478,35,8,0,0,1
22930503694_10155436270948695,"If you remember the financial crisis we had in 2008-09, I was the Democrat that stood up to Governor Schwarzenegger when he had the wrong budget. Because ""Who pays the price?"" The kids did.",It's The How That Matters,video,https://www.facebook.com/johnchiangforgovernor2018/videos/10155436270948695/,2017-06-20 20:09:50,303,24,63,274,21,2,1,1,0
22930503694_10155435967713695,"""As Trump and his labor department side with those who can afford Mar-a-Lago, working Americans need a forceful voice to champion their interests."" - John Chiang",CalPERS can send a strong message to Trump,link,http://www.sacbee.com/opinion/op-ed/soapbox/article157242149.html,2017-06-20 18:08:42,196,2,22,188,8,0,0,0,0
22930503694_10155435616548695,"""The grants would be a temporary security blanket for clinics that serve a disproportionate number of poor patients. The money might help pay the salaries of mid-level staff for a year, or help a clinic in assessing if it would be better off merging with a larger health care organization,""",$20 million in emergency funds on the way to California clinics that help poor,link,http://www.sgvtribune.com/government-and-politics/20170619/20-million-in-emergency-funds-on-the-way-to-california-clinics-that-help-poor,2017-06-20 15:39:14,180,2,27,170,8,1,0,0,1
22930503694_10155435170333695,California’s strength is our diversity. Join me in celebrating World Refugee Day. From Boyle Heights to San Francisco we celebrate our diversity in California. #WorldRefugeeDay #IStandwithRefugees,,status,,2017-06-20 12:36:32,32,0,0,32,0,0,0,0,0
22930503694_10155433253618695,These community clinics that nobly serve the poorest patients in our state could be forced to shut their doors if President Trump and Congressional Republicans are successful at replacing Obamacare and denying access to basic health services to women and children.,California to Grant $20 Million to Health Clinics,link,https://johnchiang.com/in-the-news/ca-health-clinics/,2017-06-19 21:55:53,213,6,15,199,12,1,0,0,0
22930503694_10155432969303695,"Here in California, we do not turn our backs to those in need. We will provide a helping hand to make sure men, women, children and undocumented immigrants continue to have access to the basic health care services they require.",$20 Million in Emergency Grants to Community Health Clinics,link,https://johnchiang.com/the-latest/press-releases/20-million-emergency-grants-community-planned-parenthood-clinics/,2017-06-19 19:34:57,12734,503,1605,11148,1248,42,17,8,44
22930503694_10155432744438695,ICYMI: This morning we unveiled plans to provide $20 million in one-time emergency grants to support community clinics that provide vital health services to California’s most vulnerable residents.,California State Treasurer's Office,video,https://www.facebook.com/CaliforniaSTO/videos/742464959256934/,2017-06-19 18:13:44,62,0,0,59,3,0,0,0,0
22930503694_10155431859103695,"This Juneteenth, we honor a 152-year-old celebration marking the end of slavery. While the Emancipation Proclamation went into effect in 1863 slaves in Galveston Bay, Texas had no idea they were free. It wasn’t until June 19, 1865, that chattel slavery finally ended, and the Reconstruction Era started.",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155431859103695/?type=3,2017-06-19 11:55:34,47,1,7,41,6,0,0,0,0
22930503694_220749725101688,"Dr. Bao Le, Sue Chan,
Phong La, Sam Kang, Michael Moon
Larry Lee and Lena Tam

invites you to meet 
the next Governor of California

John Chiang
CALIFORNIA STATE TREASURER

Tuesday, June 27th, 2017
6:00 – 8:00 pm

Parliament
811 Washington St, Oakland, CA 94607

Contribute online at JohnChiang.com/Jun27
or  Mehran Khodabandeh
mehran@electjohnchiang.com   I  909.993.2949

$10,000 (Host)
$5,000 (Co-Host)
$2,500  (Sponsor)
$1,000 (Benefactor)
$500 (Supporter)
$250 (Attendee)",Fundraiser for John Chiang in Oakland,event,https://www.facebook.com/events/220749725101688/,2017-06-19 03:10:45,74,1,0,73,1,0,0,0,0
22930503694_10155430002138695,"We’re getting ready to get on the road again, like that Willie Nelson song. During the next 50 weeks, please join us on the road. Sign up for updates.","Get Updates - John Chiang for Governor, 2018",link,https://johnchiang.com/get-involved/get-updates/,2017-06-18 22:09:24,109,3,9,109,0,0,0,0,0
22930503694_10155429911693695,"Healthcare is a human right! I’m constantly working on identifying opportunities to fund healthcare projects like community health clinics. These clinics serve some of the most underserved areas in the state. 
 
With 1 in 7 Californians seen at community health clinics every year, we must do all we can to preserve access.",,status,,2017-06-18 21:20:10,98,3,9,92,6,0,0,0,0
22930503694_10155429152218695,"Thank you to my dad for the sacrifices that he made, the hardship he overcame and his love for his wife and kids. Miss and love him every day. Wishing dads a day full of hugs, smiles and love! Happy Father's Day!",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155429152218695/?type=3,2017-06-18 15:49:05,100,0,0,94,6,0,0,0,0
22930503694_10155424633363695,"Others might talk about taking dirty money out of politics, but here’s how I actually did in 2016. #endcitizensunited",Chiang changed policies to end pay-to-play politics by underwriters,link,https://johnchiang.com/the-latest/in-the-news/taking-dirty-money-out/,2017-06-17 18:35:00,246,4,29,234,4,2,1,0,1
22930503694_10155424579778695,ICYMI: I’m traveling the state to hear your concerns. Let’s talk about how together we can take a different road for California. Where do you want to see me next?,,status,,2017-06-17 15:16:00,137,49,6,134,3,0,0,0,0
22930503694_10155423097718695,It was amazing getting a tour of Boyle Heights from David Kipen of  Libros Schmibros: Lending Library. Are there any places you think I should visit in your area?,John Chiang for Governor 2018,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155389176908695/?type=3,2017-06-16 20:19:22,75,6,0,74,1,0,0,0,0
22930503694_10155422500163695,"ICYMI: This California Budget renews our support for progressive values while maintaining our fiscal stability.  We still have work to do, and I plan to do it. #JoinJohn",John Chiang for Governor 2018,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155414610953695/?type=3,2017-06-16 16:56:35,24,0,0,24,0,0,0,0,0
22930503694_10155422071648695,Ending DAPA and tearing away the hope that families could stay together is unconscionable.,,status,,2017-06-16 14:06:46,33,2,2,31,2,0,0,0,0
22930503694_10155419812688695,"Thank you, El Cerrito Mayor Pro tempore Gabe Quinto and Sierra Club leaders for joining me in San Francisco during our visit to Presidio Park. It was great talking to you about my campaign for Governor.",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155419812688695/?type=3,2017-06-15 21:59:35,85,1,2,76,7,0,0,0,0
22930503694_10155419667793695,"As State Controller, I was a vigilant watchdog of the state's finances identifying over $9.5 billion in fraud, waste and abuse of taxpayer dollars. #JoinJohn","Accomplishments - John Chiang for Governor, 2018",link,https://johnchiang.com/meet-john/accomplishments/,2017-06-15 20:28:32,170,2,22,163,5,0,1,0,1
22930503694_10155419053263695,"The planned EPA cuts will impact our most vulnerable Californians. As your next governor, I will fight to protect the environment for future generations.",Trump's planned EPA cuts will hit America's most vulnerable | Mustafa Santiago Ali,link,https://www.theguardian.com/commentisfree/2017/jun/15/trumps-planned-epa-cuts-americas-most-vulnerable,2017-06-15 16:43:21,36,1,7,29,0,0,0,3,4
22930503694_10155418499953695,6 years ago I took on the political establishment by refusing to pay legislators until they passed a balanced budget on time. It’s been on time ever since. What do you think? #TBT,No pay for California Politicians until budget is balanced,link,https://johnchiang.com/in-the-news/no-balanced-budget-no-pay/,2017-06-15 13:14:40,440,33,56,398,33,1,0,0,1
22930503694_10155416214578695,#WednesdayWisdom from my visit to the Lake Tahoe Dam on Monday.,Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155416214578695/?type=3,2017-06-14 20:18:29,61,2,4,59,1,0,0,0,0
22930503694_10155415778998695,Climate change is a fact. California must lead when our nation falls behind to protect places like our own beautiful Emerald Bay.,Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155415778998695/?type=3,2017-06-14 17:34:10,90,1,5,84,3,1,0,0,1
22930503694_10155415433503695,What happened in Alexandria is sickening. Violence is never the answer & we must rise above hate-filled political rhetoric. Our thoughts are with the victims.,,status,,2017-06-14 16:02:09,75,3,0,67,1,0,0,7,0
22930503694_10155414610953695,"This #CABudget renews our support for progressive values while maintaining our fiscal stability. We still have work to do, and I plan to do it. #JoinJohn",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155414610953695/?type=3,2017-06-14 13:45:00,32,0,2,27,3,0,0,0,0
22930503694_10155414596418695,#BloodDonorDay on National Pride Month. It’s a shame that our LGBTQ community cannot partake in this world celebration due to U.S. Food and Drug Administration's arcane policies.,LGBT Blood Donors | American Red Cross,link,http://www.redcrossblood.org/donating-blood/lgbtq-donors,2017-06-14 12:14:00,12,0,1,10,0,0,0,0,0
22930503694_10155412718558695,"As I travel throughout California, I can't help but to pause and appreciate the unique beauty of our Golden State. #JoinJohn #roadtrip",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155412718558695/?type=3,2017-06-13 19:35:03,127,5,9,121,5,0,0,0,1
22930503694_10155411943993695,"CA taxpayers – now more than ever – need forceful advocates, as well as tireless agents for reform. #JoinJohn #TuesdayThoughts #CABudget http://ow.ly/Lr7630cz5Gg","Get Involved - John Chiang for Governor, 2018",link,http://ow.ly/Lr7630cz5Gg,2017-06-13 14:43:33,94,2,9,91,1,1,0,0,0
22930503694_10155411472308695,Women like Heidi Doyle of the Sierra State Parks Foundation are standing up everyday to protect our #environment and #culturalheritage in CA. #JoinJohn,,video,https://www.facebook.com/johnchiangforgovernor2018/videos/10155411472308695/,2017-06-13 12:09:53,45,2,8,45,0,0,0,0,0
22930503694_10155409757903695,We move forward with #Pride in honor of those we lost a year ago today. #Pulsenightclub,Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155409757903695/?type=3,2017-06-12 23:20:03,48,3,1,29,0,0,0,5,0
22930503694_10155409118533695,While the drought is officially over conservation must still remain a priority as we address the post-drought fallout like wildfires.,,video,https://www.facebook.com/johnchiangforgovernor2018/videos/10155409118533695/,2017-06-12 18:09:34,58,3,2,58,0,0,0,0,0
22930503694_10155409054743695,John Chiang welcomes Canadian immigrants. #CanadianGeese #dadjokes #JoinJohn,Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155409054743695/?type=3,2017-06-12 17:26:11,363,16,20,290,16,0,57,0,0
22930503694_10155408852068695,ICYMI: We're stopping in #Tahoe today.,,video,https://www.facebook.com/johnchiangforgovernor2018/videos/10155408852068695/,2017-06-12 15:42:48,58,4,2,57,1,0,0,0,0
22930503694_10155408397098695,"Speaking with UC Davis Professor and water engineering expert, Jay Lund, about the environmental impact of the recent rainfall in El Dorado county and other water issues in California. #CaliforniaWater #JoinJohn",Photos from John Chiang for Governor 2018's post,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10155388768913695.1073741825.22930503694/10155408397068695/?type=3,2017-06-12 12:27:58,139,6,8,136,3,0,0,0,0
22930503694_10155406482753695,"In 2008 I was honored to stand up against Proposition 8 by rallying voters, and today I was proud to chant: ""Love, not hate makes America great"" #JoinJohn #ResistMarch",,video,https://www.facebook.com/johnchiangforgovernor2018/videos/10155406482753695/,2017-06-11 20:44:23,136,0,13,110,9,0,0,0,0
22930503694_10155405963518695,"We can and must do more to encourage the participation of women, persons of color, and LGBTs at the highest levels of corporate decision-making. #MoreColorMorePride",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155405963518695/?type=3,2017-06-11 17:00:14,77,5,1,61,6,0,1,0,0
22930503694_10155405688383695,"The LGBTQ community has fought for decades for their rights, for acceptance and for the right to live without fear and abuse.",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155405688383695/?type=3,2017-06-11 15:05:04,111,2,3,88,2,0,0,0,0
22930503694_10155405530428695,"Stand with me to defend LGBTQ rights, sign my petition and send a message to the White House.",Defend LGBT rights. Stand with John Chiang,link,https://johnchiang.com/defend-lgbt-rights-stand-with-john-chiang/,2017-06-11 13:59:04,6,0,1,4,0,0,0,0,0
22930503694_10155405412933695,"I march in today's #ResistMarch with the Stonewall Democratic Club to celebrate my LGBT friends and neighbors, because I know what it means to be seen as ""other.""",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155405412933695/?type=3,2017-06-11 13:19:34,512,14,36,392,30,1,1,0,0
22930503694_10155405282118695,This is why we march. Andres Perez your dreams are not illegal. #ResistMarch #LAPride,Genaro Molina on Twitter,link,https://twitter.com/GenaroMolina47/status/873936646395150337,2017-06-11 12:30:16,39,1,1,30,1,0,0,0,0
22930503694_10155405277768695,,,video,https://www.facebook.com/johnchiangforgovernor2018/videos/10155405277768695/,2017-06-11 12:28:45,70,3,2,52,3,0,0,0,0
22930503694_10155405005383695,#JoinJohn as we take a different road for California. #ResistMarch #LAPride #MoreColorMorePride #OwnYourPride ow.ly/aUyn30cuP7Y,Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155405005383695/?type=3,2017-06-11 10:47:18,64,1,8,54,2,0,0,0,0
22930503694_10155404855063695,Unity is the theme of today’s #LAPride #ResistMarch. The LGBTQ+ community is boldly lending its iconic rainbow flag to everyone who believes that America’s strength is its diversity.,Defend LGBT rights. Stand with John Chiang >>,link,https://johnchiang.com/defend-lgbt-rights-stand-with-john-chiang/,2017-06-11 10:06:45,31,2,3,24,1,0,0,0,1
22930503694_10155403432213695,Check out this teaser for #LAPride. Looking forward to marching with my friends of all walks of life. #ResistMarch #JoinJohn,Own Your Pride 2017 Teaser,video,https://vimeo.com/217063357,2017-06-10 20:48:29,28,1,1,22,0,0,0,0,0
22930503694_10155403138043695,"Sign our petition to defend LGBTQ+ rights. As governor, I will make sure every Californian has the right to love who they love and be who they are.",Defend LGBT rights. Stand with John Chiang,link,https://johnchiang.com/defend-lgbt-rights-stand-with-john-chiang/,2017-06-10 18:28:43,60,3,9,48,1,0,0,0,0
22930503694_10155402521278695,"‪Counting down to the #LAPride #ResistMarch tomorrow, a proud LA tradition since 1970. #JoinJohn‬",Timeline Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10150995773803695.443844.22930503694/10155402521278695/?type=3,2017-06-10 14:14:05,136,2,7,95,5,0,0,0,0
22930503694_10155399748293695,#JoinJohn sign up today to join my campaign! Together we can take a different road for California,"Volunteer - John Chiang for Governor, 2018",link,https://johnchiang.com/get-involved/volunteer/,2017-06-09 18:44:02,120,7,16,113,5,0,0,0,0
22930503694_10155398692153695,"""It makes sense to pay down the state’s high cost pension liabilities with idle funds that earn very little interest.The same reasoning that says it is smart to pay off a high-interest personal credit card with a low-interest one applies to government."" Read this op-ed I wrote that addresses the issue.","Opinion: Is Jerry Brown’s pension-paydown plan a boon or a boondoggle? - John Chiang for Governor, 2018",link,https://johnchiang.com/the-latest/opinion-jerry-browns-pension-paydown-plan-boon-boondoggle/,2017-06-09 13:15:00,184,12,19,174,7,3,0,0,0
22930503694_10155397400663695,,Cover Photos,photo,https://www.facebook.com/johnchiangforgovernor2018/photos/a.10151135516998695.461888.22930503694/10155397397993695/?type=3,2017-06-09 02:54:12,227,9,17,220,6,1,0,0,0
